2015-09-06T00:00:01+03:00,11.46,0.20,0.00,0.03,18,0,0,0,0,0,0,0
2015-09-06T00:01:01+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:02:02+03:00,11.50,0.20,0.00,0.03,18,0,0,0,0,0,0,0
2015-09-06T00:03:01+03:00,11.46,0.20,0.00,0.03,18,0,0,0,0,0,0,0
2015-09-06T00:04:01+03:00,11.48,0.20,0.00,0.04,18,0,0,0,0,0,0,0
2015-09-06T00:05:01+03:00,11.43,0.15,0.00,0.02,18,0,0,0,0,0,0,0
2015-09-06T00:06:01+03:00,11.46,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:07:02+03:00,11.48,0.20,0.00,0.01,18,0,0,0,0,0,0,0
2015-09-06T00:08:01+03:00,11.50,0.20,0.00,0.00,18,0,0,0,0,0,0,0
2015-09-06T00:09:01+03:00,11.46,0.20,0.00,0.04,18,0,0,0,0,0,0,0
2015-09-06T00:10:01+03:00,11.46,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:11:02+03:00,11.46,0.25,0.00,0.04,18,0,0,0,0,0,0,0
2015-09-06T00:12:01+03:00,11.46,0.25,0.00,0.04,18,0,0,0,0,0,0,0
2015-09-06T00:13:02+03:00,11.43,0.10,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T00:14:01+03:00,11.46,0.10,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:15:02+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T00:16:02+03:00,11.46,0.25,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:17:01+03:00,11.46,0.20,0.00,0.05,17,0,0,0,0,0,0,0
2015-09-06T00:18:01+03:00,11.46,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:19:01+03:00,11.46,0.25,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:20:01+03:00,11.46,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T00:21:02+03:00,11.48,0.30,0.00,0.03,18,0,0,0,0,0,0,0
2015-09-06T00:22:01+03:00,11.46,0.30,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:23:01+03:00,11.46,0.30,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T00:24:01+03:00,11.43,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T00:25:02+03:00,11.46,0.30,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T00:26:01+03:00,11.48,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:27:01+03:00,11.46,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T00:28:02+03:00,11.46,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:29:01+03:00,11.46,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T00:30:01+03:00,11.48,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:31:01+03:00,11.48,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:32:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:33:01+03:00,11.48,0.25,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T00:34:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:35:01+03:00,11.46,0.15,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T00:36:01+03:00,11.46,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:37:02+03:00,11.48,0.20,0.00,0.05,17,0,0,0,0,0,0,0
2015-09-06T00:38:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:39:01+03:00,11.48,0.25,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:40:01+03:00,11.43,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T00:41:01+03:00,11.46,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:42:01+03:00,11.46,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:43:01+03:00,11.48,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T00:44:01+03:00,11.46,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T00:45:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:46:01+03:00,11.46,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:47:01+03:00,11.46,0.20,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T00:48:01+03:00,11.46,0.15,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T00:49:02+03:00,11.48,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T00:50:02+03:00,11.48,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:51:02+03:00,11.46,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T00:52:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:53:01+03:00,11.46,0.25,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:54:01+03:00,11.46,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T00:55:01+03:00,11.46,0.10,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T00:56:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:57:01+03:00,11.43,0.10,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T00:58:01+03:00,11.46,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T00:59:02+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:00:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:01:01+03:00,11.46,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T01:02:01+03:00,11.46,0.20,0.00,0.05,17,0,0,0,0,0,0,0
2015-09-06T01:03:02+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:04:02+03:00,11.46,0.25,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:05:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:06:01+03:00,11.46,0.30,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:07:01+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:08:01+03:00,11.46,0.30,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T01:09:01+03:00,11.46,0.30,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:10:02+03:00,11.46,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:11:01+03:00,11.46,0.30,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:12:01+03:00,11.43,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:13:01+03:00,11.41,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:14:01+03:00,11.43,0.10,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:15:01+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:16:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:17:02+03:00,11.43,0.10,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:18:01+03:00,11.46,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:19:01+03:00,11.43,0.25,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:20:02+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:21:01+03:00,11.48,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T01:22:02+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:23:01+03:00,11.43,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:24:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:25:01+03:00,11.48,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:26:02+03:00,11.50,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T01:27:01+03:00,11.48,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:28:02+03:00,11.50,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:29:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:30:01+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:31:02+03:00,11.48,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:32:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:33:02+03:00,11.48,0.30,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:34:01+03:00,11.48,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T01:35:01+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:36:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:37:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:38:02+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:39:01+03:00,11.43,0.10,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:40:01+03:00,11.48,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:41:01+03:00,11.43,0.10,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:42:01+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:43:01+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:44:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:45:02+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:46:02+03:00,11.43,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:47:02+03:00,11.46,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:48:01+03:00,11.43,0.20,0.00,0.05,17,0,0,0,0,0,0,0
2015-09-06T01:49:01+03:00,11.43,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T01:50:02+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:51:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:52:01+03:00,11.43,0.10,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T01:53:02+03:00,11.43,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T01:54:02+03:00,11.43,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:55:01+03:00,11.46,0.25,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T01:56:01+03:00,11.41,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T01:57:01+03:00,11.41,0.15,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T01:58:02+03:00,11.46,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T01:59:01+03:00,11.41,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:00:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:01:01+03:00,11.43,0.20,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T02:02:01+03:00,11.41,0.10,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T02:03:01+03:00,11.41,0.10,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T02:04:01+03:00,11.43,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T02:05:01+03:00,11.46,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:06:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:07:01+03:00,11.41,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:08:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:09:02+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:10:01+03:00,11.46,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:11:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:12:02+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:13:01+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:14:01+03:00,11.43,0.10,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:15:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:16:01+03:00,11.43,0.20,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T02:17:01+03:00,11.41,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:18:01+03:00,11.41,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:19:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:20:01+03:00,11.39,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:21:02+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:22:02+03:00,11.39,0.10,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:23:01+03:00,11.46,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:24:01+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:25:01+03:00,11.41,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:26:01+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:27:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:28:01+03:00,11.46,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:29:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:30:01+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:31:01+03:00,11.43,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T02:32:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:33:01+03:00,11.43,0.25,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:34:01+03:00,11.43,0.30,0.00,0.06,17,0,0,0,0,0,0,0
2015-09-06T02:35:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:36:02+03:00,11.48,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:37:01+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:38:01+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:39:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:40:01+03:00,11.43,0.10,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T02:41:01+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:42:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:43:02+03:00,11.43,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T02:44:01+03:00,11.43,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T02:45:01+03:00,11.41,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:46:01+03:00,11.41,0.15,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T02:47:01+03:00,11.43,0.15,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T02:48:02+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:49:02+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T02:50:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:51:02+03:00,11.43,0.25,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T02:52:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:53:02+03:00,11.43,0.25,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:54:01+03:00,11.39,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:55:02+03:00,11.43,0.20,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T02:56:01+03:00,11.41,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:57:01+03:00,11.39,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T02:58:01+03:00,11.41,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T02:59:01+03:00,11.39,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:00:01+03:00,11.37,0.20,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T03:01:02+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:02:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:03:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:04:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:05:02+03:00,11.46,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:06:02+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:07:02+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:08:01+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:09:02+03:00,11.46,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:10:02+03:00,11.43,0.10,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:11:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:12:01+03:00,11.43,0.25,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:13:02+03:00,11.39,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:14:01+03:00,11.43,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:15:01+03:00,11.41,0.15,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T03:16:01+03:00,11.41,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:17:02+03:00,11.39,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:18:01+03:00,11.43,0.25,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:19:01+03:00,11.39,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:20:01+03:00,11.43,0.15,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:21:01+03:00,11.41,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:22:01+03:00,11.41,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:23:01+03:00,11.43,0.25,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:24:02+03:00,11.41,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:25:01+03:00,11.41,0.10,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:26:01+03:00,11.41,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:27:02+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:28:02+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:29:01+03:00,11.43,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:30:01+03:00,11.41,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T03:31:01+03:00,11.43,0.10,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T03:32:02+03:00,11.39,0.15,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:33:01+03:00,11.41,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:34:02+03:00,11.41,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:35:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:36:01+03:00,11.41,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:37:02+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:38:01+03:00,11.43,0.10,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:39:01+03:00,11.41,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:40:01+03:00,11.43,0.40,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:41:01+03:00,11.41,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:42:01+03:00,11.43,0.20,0.00,0.05,17,0,0,0,0,0,0,0
2015-09-06T03:43:01+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:44:02+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:45:02+03:00,11.43,0.20,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T03:46:01+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:47:01+03:00,11.41,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:48:01+03:00,11.41,0.20,0.00,0.00,17,0,0,0,0,0,0,0
2015-09-06T03:49:01+03:00,11.41,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:50:01+03:00,11.43,0.25,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:51:01+03:00,11.43,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:52:01+03:00,11.41,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:53:01+03:00,11.41,0.20,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:54:01+03:00,11.43,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T03:55:01+03:00,11.41,0.15,0.00,0.04,17,0,0,0,0,0,0,0
2015-09-06T03:56:01+03:00,11.41,0.25,0.00,0.02,17,0,0,0,0,0,0,0
2015-09-06T03:57:01+03:00,11.41,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:58:02+03:00,11.43,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T03:59:01+03:00,11.39,0.20,0.00,0.03,17,0,0,0,0,0,0,0
2015-09-06T04:00:01+03:00,11.41,0.20,0.00,0.01,17,0,0,0,0,0,0,0
2015-09-06T04:01:01+03:00,11.41,0.20,0.00,0.02,17,0,0,0,0,0,0,0
